url,comment_user,comment_user_url,comment_date,comment,likes_number,replies_number,replies,hashtag_comment,tagged_users_in_comment,post_url,post_user,comment_id,post_id,VADER_Sentiment,TextBlob_Sentiment
https://www.instagram.com/danabardakji,alj███lif███,https://www.instagram.com/aljamalif,2023-11-17T20:10:31.000Z,Hijaz,1,1,"[{""likes_number"":0,""reply"":""@aljamalif ❤️"",""reply_date"":""2023-11-18T15:24:15.000Z"",""reply_user"":""dan███rda███""}]",,,https://www.instagram.com/p/CzuBH5oMDs4,dan███rda███,1.8274E+16,3.23753E+18,Neutral,Neutral
https://www.instagram.com/dr_areen_failat,gha███ala███deh███,https://www.instagram.com/ghaithalawawdeh,2020-08-09T21:39:34.000Z,بزبط حدا كثير مثقف طبياً (ثقافة مبنية على قراءة ذاتية لمصادر المعلومات الطبية الموثوقة) ؟ ........طبعاً التخصص مش طبي لكن في اهتمام شديد بالمواضيع الطبية,1,1,"[{""likes_number"":1,""reply"":""@ghaithalawawdeh نعم بزبط ويتم القبول والتقييم عبر الايميل"",""reply_date"":""2020-08-10T07:40:01.000Z"",""reply_user"":""dr_███en_███lat███""}]",,,https://www.instagram.com/p/CDrcCtmFTeS,dr_███en_███lat███,1.78947E+16,2.37211E+18,Neutral,Neutral
https://www.instagram.com/its_tumtum,fel███abe███ds,https://www.instagram.com/feliciaberends,2024-09-05T16:53:50.000Z,Fucking vet lol,1,1,"[{""likes_number"":1,""reply"":""@feliciaberends zo kom je nog eens ergens 😂"",""reply_date"":""2024-09-05T20:32:47.000Z"",""reply_user"":""its███mtu███""}]",,,https://www.instagram.com/p/C_iP6lpscb3,its███mtu███,1.79851E+16,3.45039E+18,Positive,Positive
https://www.instagram.com/ginasdiary,dia███zia███,https://www.instagram.com/diala.ziadeh,2024-07-13T13:47:25.000Z,Amariiiii❤️❤️❤️,1,1,"[{""likes_number"":0,""reply"":""@diala.ziadeh thank you love ❤️"",""reply_date"":""2024-07-14T18:53:51.000Z"",""reply_user"":""gin███iar███""}]",,,https://www.instagram.com/p/C9XMCFYAXoC,gin███iar███,1.79374E+16,3.41125E+18,Neutral,Neutral
https://www.instagram.com/kittaba,ama███nna███,https://www.instagram.com/amal_ennakri,2021-10-18T08:17:11.000Z,Beautiful as always 🙌,1,1,"[{""likes_number"":1,""reply"":""@amal_cosmic_healing_369 thank you my love ❤️❤️"",""reply_date"":""2021-10-18T15:30:52.000Z"",""reply_user"":""kit███a""}]",,,https://www.instagram.com/p/CVKKUsiL74N,kit███a,1.78693E+16,2.68701E+18,Positive,Positive
https://www.instagram.com/m10_happy_90,cut███oy_███u14███,https://www.instagram.com/cute_boy_silu143,2024-06-16T15:53:05.000Z,🔥❤🔥❤,1,1,"[{""likes_number"":1,""reply"":""@cute_boy_silu143 👏🔥❤❤"",""reply_date"":""2024-06-16T15:55:40.000Z"",""reply_user"":""m10███ppy███""}]",,,https://www.instagram.com/p/C8R8zBEvADc,m10███ppy███,1.80815E+16,3.39176E+18,Neutral,Neutral
https://www.instagram.com/tawfiqaldalo,_nv███uez███,https://www.instagram.com/_nvazquez_,2024-06-19T02:20:13.000Z,🔥🔥🔥,1,1,"[{""likes_number"":0,""reply"":""@_nvazquez_ ❤❤"",""reply_date"":""2024-06-19T08:10:56.000Z"",""reply_user"":""taw███ald███""}]",,,https://www.instagram.com/p/C8WrfxRshk0,taw███ald███,1.80313E+16,3.39309E+18,Neutral,Neutral
https://www.instagram.com/joelle__beauty,yas███qar███ti_█████████hy,https://www.instagram.com/yaser_qaryouti_photography,2024-10-13T10:32:12.000Z,باربي اسم الله 👏👏👏,1,1,"[{""likes_number"":0,""reply"":""@yaser.qaryouti مرسيي❤️"",""reply_date"":""2024-10-13T14:19:42.000Z"",""reply_user"":""joe███__b███ty""}]",,,https://www.instagram.com/p/DA_OzsCIQTH,joe███__b███ty,1.80495E+16,3.47656E+18,Neutral,Neutral
https://www.instagram.com/joelle__beauty,slh███19_███,https://www.instagram.com/slhmsy19_,2024-10-11T18:24:58.000Z,عروستي هاي🥺,1,1,"[{""likes_number"":1,""reply"":""@_wxsy8 حبيبتي 🥹❤️"",""reply_date"":""2024-10-11T18:37:14.000Z"",""reply_user"":""joe███__b███ty""}]",,,https://www.instagram.com/p/DA_OzsCIQTH,joe███__b███ty,1.80447E+16,3.47656E+18,Neutral,Neutral
https://www.instagram.com/novita.anyo,tte███wu,https://www.instagram.com/tteen_wu,2024-06-17T09:49:28.000Z,Bisa ketemuan @mrs.tjhia nih 🤪,0,1,"[{""likes_number"":0,""reply"":""@tteen_wu todei diriku ke Macau Ci 😁😁"",""reply_date"":""2024-06-17T12:06:56.000Z"",""reply_user"":""nov███.an███""}]",,"[""@mrs""]",https://www.instagram.com/p/C8TizK3vuM4,nov███.an███,1.78913E+16,3.39221E+18,Neutral,Neutral
https://www.instagram.com/marsil._.alamer,r__███mmr███,https://www.instagram.com/r__dqpmmr123,2019-07-01T10:18:32.000Z,الخطوة الرابعة القمر الاصلي 😍❤️,1,1,"[{""likes_number"":1,""reply"":""@ibrahim_fanz111 صااااح♥️😂"",""reply_date"":""2019-07-06T04:28:39.000Z"",""reply_user"":""mar███._.███mer███""}]",,,https://www.instagram.com/p/BzXVopDFbE6,mar███._.███mer███,1.78718E+16,2.07822E+18,Neutral,Neutral
https://www.instagram.com/wjiraphan,mon███nn,https://www.instagram.com/monmonnn,2023-11-17T04:47:12.000Z,Why not the face too,1,3,"[{""likes_number"":0,""reply"":""@monmonnn 555555 i think u saw la LOLOLOL"",""reply_date"":""2023-11-17T14:05:26.000Z"",""reply_user"":""wji███han███""},{""likes_number"":1,""reply"":""@wjiraphan lets deep dive"",""reply_date"":""2023-11-17T14:46:41.000Z"",""reply_user"":""mon███nn""},{""likes_number"":0,""reply"":""@monmonnn 5555555555 gliet deep dive 😂"",""reply_date"":""2023-11-17T15:13:00.000Z"",""reply_user"":""wji███han███""}]",,,https://www.instagram.com/p/Czu0D3fIcJ0,wji███han███,1.7973E+16,3.23775E+18,Neutral,Neutral
https://www.instagram.com/info.omar,har███_91███sha██████,https://www.instagram.com/harith_91_alshahwany,2022-02-11T20:02:56.000Z,🙌🔥🙌🔥,1,1,"[{""likes_number"":0,""reply"":""@harith_91_alshahwany ❤️🙌❤️🙌"",""reply_date"":""2022-02-11T20:07:00.000Z"",""reply_user"":""inf███mar███""}]",,,https://www.instagram.com/p/CTeiv-5sVA8,inf███mar███,1.79866E+16,2.65671E+18,Neutral,Neutral
https://www.instagram.com/rakanshweihat,pet███rab███hni███,https://www.instagram.com/petragrabuschnigg,2024-07-31T02:36:31.000Z,Beautiful 😍😍😍,1,1,"[{""likes_number"":1,""reply"":""@petragrabuschnigg thank you dear ❤😍"",""reply_date"":""2024-07-31T05:16:25.000Z"",""reply_user"":""rak███hwe███t""}]",,,https://www.instagram.com/p/C-DseQXIx9o,rak███hwe███t,1.79669E+16,3.42378E+18,Positive,Positive
https://www.instagram.com/artsyearringsjo,ros███a89███,https://www.instagram.com/rositta8900,2023-11-18T18:32:17.000Z,❤️بيجننو,1,1,"[{""likes_number"":0,""reply"":""@rositta8900 شكرا 😍😍"",""reply_date"":""2023-11-18T20:06:01.000Z"",""reply_user"":""art███arr███sjo███""}]",,,https://www.instagram.com/p/CzqJrDDsAE1,art███arr███sjo███,1.83989E+16,3.23644E+18,Neutral,Neutral
https://www.instagram.com/raynia_r,alo███h,https://www.instagram.com/alouleh,2020-10-04T08:33:27.000Z,🤗🤗💚,1,1,"[{""likes_number"":1,""reply"":""@alouleh Thank for capturing this picture🤗❤️"",""reply_date"":""2020-10-04T09:01:28.000Z"",""reply_user"":""ray███_r""}]",,,https://www.instagram.com/p/CF6faDzDJMZ,ray███_r,1.78828E+16,2.41238E+18,Neutral,Neutral
https://www.instagram.com/raynia_r,ama███ata███h,https://www.instagram.com/amanibataineh,2020-10-04T08:26:35.000Z,😘😘😘😘,1,1,"[{""likes_number"":0,""reply"":""@amanibataineh 🤗❤️"",""reply_date"":""2020-10-04T09:01:10.000Z"",""reply_user"":""ray███_r""}]",,,https://www.instagram.com/p/CF6faDzDJMZ,ray███_r,1.78574E+16,2.41238E+18,Neutral,Neutral
https://www.instagram.com/tia.t.daoud,add███e.3███,https://www.instagram.com/addieee.33,2024-11-08T02:38:23.000Z,omg your actually stunning 😍,1,1,"[{""likes_number"":1,""reply"":""@addieee.33 omg thankyou 💗"",""reply_date"":""2024-11-08T02:39:07.000Z"",""reply_user"":""tia███dao███""}]",,,https://www.instagram.com/p/C870iaSoBp-,tia███dao███,1.83085E+16,3.40355E+18,Positive,Positive
https://www.instagram.com/belinaandra,swa███751███,https://www.instagram.com/swara3751,2022-10-29T23:12:50.000Z,Semoga sukses selalu Bu dalam bisnisnya. Dan semoga cepat dapat pendamping yang sesuai dan cocok dengan ibu.,1,1,"[{""likes_number"":0,""reply"":""@swara3751 Aminnnn 🙏😊"",""reply_date"":""2022-10-29T23:37:14.000Z"",""reply_user"":""bel███and███""}]",,,https://www.instagram.com/p/CkTLeHUJYQb,bel███and███,1.80274E+16,2.95976E+18,Neutral,Neutral
https://www.instagram.com/shereenodeh_art,suk███ism███,https://www.instagram.com/sukounism,2024-03-16T19:23:23.000Z,❤ ْ,1,1,"[{""likes_number"":0,""reply"":""@sukounism ❤"",""reply_date"":""2024-03-16T19:55:26.000Z"",""reply_user"":""she███nod███art███""}]",,,https://www.instagram.com/p/C4bohqfLaMH,she███nod███art███,1.84384E+16,3.32243E+18,Neutral,Neutral
https://www.instagram.com/amarhajjer,mdh███r56███,https://www.instagram.com/mdhlnjr56,2024-09-02T15:41:29.000Z,🔥,1,1,"[{""likes_number"":0,""reply"":""@mdhlnjr56 ❤️🙌"",""reply_date"":""2024-09-02T20:35:47.000Z"",""reply_user"":""ama███jje███""}]",,,https://www.instagram.com/p/C_YUb14I6Fb,ama███jje███,1.80068E+16,3.4476E+18,Neutral,Neutral
https://www.instagram.com/amarhajjer,ibz███ow9███h,https://www.instagram.com/ibz_snow998th,2024-09-01T16:15:14.000Z,❤️,1,1,"[{""likes_number"":1,""reply"":""@ibz_snow998th 🔥👏"",""reply_date"":""2024-09-02T12:24:36.000Z"",""reply_user"":""ama███jje███""}]",,,https://www.instagram.com/p/C_YUb14I6Fb,ama███jje███,1.80211E+16,3.4476E+18,Neutral,Neutral
https://www.instagram.com/ymola19,nan███anj███,https://www.instagram.com/nanojuanjose,2023-01-10T15:48:05.000Z,QUE BELLA,1,1,"[{""likes_number"":1,""reply"":""@nanojuanjose Gracias, JJ! 🙏"",""reply_date"":""2023-01-11T00:40:37.000Z"",""reply_user"":""ymo███9""}]",,,https://www.instagram.com/p/CnPSjPpOPcB,ymo███9,1.80034E+16,3.01271E+18,Neutral,Neutral
https://www.instagram.com/lizzyvartanian,ara███d,https://www.instagram.com/araxykd,2024-04-14T20:11:52.000Z,The colors are so beautiful and the artwork makes it complete ❤️,1,1,"[{""likes_number"":2,""reply"":""@araxykd  thanks so much for your we appreciate that"",""reply_date"":""2024-04-15T13:51:17.000Z"",""reply_user"":""jor███cra███cen██████""}]",,,https://www.instagram.com/p/C34jUO5qbc4,liz███art███an,1.80257E+16,3.31255E+18,Positive,Positive
https://www.instagram.com/lizzyvartanian,mel███ia,https://www.instagram.com/melitsia,2024-03-13T10:34:11.000Z,❤,1,1,"[{""likes_number"":1,""reply"":""@melitsia 🤍🤍🤍"",""reply_date"":""2024-03-13T10:38:02.000Z"",""reply_user"":""liz███art███an""}]",,,https://www.instagram.com/p/C34jUO5qbc4,liz███art███an,1.80099E+16,3.31255E+18,Neutral,Neutral
https://www.instagram.com/maiteoza,lau███abr███,https://www.instagram.com/laurafabri2,2022-11-12T19:01:58.000Z,"Tienes que ser muy bonito preciosa , disfrutalo al maximo 😍🌈🙏🌻❤❤",1,1,"[{""likes_number"":0,""reply"":""@laurafabri2 todo tiene su parte mala también, pero hay que verlo🤷🏻‍♀️"",""reply_date"":""2022-11-23T13:16:01.000Z"",""reply_user"":""mai███za""}]",,,https://www.instagram.com/p/Ck3c7ftMEdj,mai███za,1.79872E+16,2.96997E+18,Neutral,Neutral
https://www.instagram.com/dinie_days,key███uck███,https://www.instagram.com/keylalucky,2023-04-05T16:20:14.000Z,Staat je prachtig ik zeg verhuizen kludy😝,1,1,"[{""likes_number"":1,""reply"":""@keylalucky die jurk was ook nog niet eens heet in de zon. Het was verbazingwekkend lekker luchtig 😮"",""reply_date"":""2023-04-06T05:08:28.000Z"",""reply_user"":""din███day███""}]",,,https://www.instagram.com/p/Cqpqd1cMfW4,din███day███,1.79715E+16,3.07417E+18,Neutral,Neutral
https://www.instagram.com/deannamaayaa,neh███aia███,https://www.instagram.com/nehadmaiah,2021-07-24T09:18:58.000Z,❤️😍🔥,1,1,"[{""likes_number"":1,""reply"":""@nehadmaiah 💖💖💖 وأنت عمتي"",""reply_date"":""2021-07-24T21:15:10.000Z"",""reply_user"":""dea███maa███""}]",,,https://www.instagram.com/p/CRrsP4fraMr,dea███maa███,1.79238E+16,2.62439E+18,Neutral,Neutral
https://www.instagram.com/oscardeguru,gab███art███gm,https://www.instagram.com/gaby.cartas.gm,2022-08-05T04:23:42.000Z,Padrisimas fotos,1,1,"[{""likes_number"":0,""reply"":""@gaby.cartas.gm gracias! 😍"",""reply_date"":""2022-08-05T04:41:56.000Z"",""reply_user"":""osc███egu███""}]",,,https://www.instagram.com/p/Cg214gmFCN6,osc███egu███,1.78531E+16,2.89774E+18,Neutral,Neutral
https://www.instagram.com/dr_areen_failat,ras███all███h,https://www.instagram.com/rashasallaaah,2019-12-24T19:43:19.000Z,صار معي انفلونزا كتيييير قوي ماقدرت اتحرك من السرير لمدة ٤ ايام مع سعال حاااااد جداً وحرارة  والطبيب  وصف لي فقط حب السيتامول لأنني مرضعة 😭,1,1,"[{""likes_number"":1,""reply"":""@rashasallaaah نعم العلاج يعتمد حسب تشخيص الطبيب"",""reply_date"":""2019-12-25T08:57:52.000Z"",""reply_user"":""dr_███en_███lat███""}]",,,https://www.instagram.com/p/B6d2TiuFc2D,dr_███en_███lat███,1.78453E+16,2.20616E+18,Neutral,Neutral
https://www.instagram.com/andressapiresrj,rit███ria███esp██████,https://www.instagram.com/ritamarianunespires,2023-10-10T16:51:23.000Z,Meu coração está  aqui  muito  preocupado  mas sei que  o meu Deus que te levou  vai te trazer  em paz e segurança te amo. Aguenta  CORAÇÃO ❤️ ❤️ ❤️ ❤️,2,1,"[{""likes_number"":0,""reply"":""@ritamarianunespires ❤️❤️❤️"",""reply_date"":""2023-10-10T16:57:12.000Z"",""reply_user"":""and███sap███srj███""}]",,,https://www.instagram.com/p/CyEer8wLDSN,and███sap███srj███,1.80163E+16,3.20782E+18,Neutral,Neutral
https://www.instagram.com/taleedii,bei███gha███,https://www.instagram.com/beitelgharjo,2024-04-05T23:24:29.000Z,OMG... I love it ❤️❤️,1,1,"[{""likes_number"":0,""reply"":""@beitelgharjo 🙌🙌"",""reply_date"":""2024-04-06T00:32:26.000Z"",""reply_user"":""tal███ii""}]",,,https://www.instagram.com/p/C3vNvlvsoPm,tal███ii,1.8018E+16,3.30992E+18,Positive,Positive
https://www.instagram.com/taleedii,jih███.de███n,https://www.instagram.com/jihanc.design,2024-02-26T13:14:14.000Z,Beautiful ❤️,1,1,"[{""likes_number"":1,""reply"":""@jihanc.design 🙌"",""reply_date"":""2024-02-26T13:30:01.000Z"",""reply_user"":""tal███ii""}]",,,https://www.instagram.com/p/C3vNvlvsoPm,tal███ii,1.79868E+16,3.30992E+18,Positive,Positive
https://www.instagram.com/amarhajjer,hjy███m,https://www.instagram.com/hjyrhtm,2024-06-22T12:04:05.000Z,🔥🔥🔥,1,1,"[{""likes_number"":0,""reply"":""@hjyrhtm 🔥❤️"",""reply_date"":""2024-06-22T12:06:22.000Z"",""reply_user"":""ama███jje███""}]",,,https://www.instagram.com/p/C8hGFoUIP09,ama███jje███,1.80241E+16,3.39602E+18,Neutral,Neutral
https://www.instagram.com/dr.haneenjarrar,ins███_ou███ith██████,https://www.instagram.com/inside_out_with_muna,2024-02-14T15:58:51.000Z,You are incredible and we are thankful for you all,2,1,"[{""likes_number"":0,""reply"":""@inside_out_with_muna habibti ! Right back at you !"",""reply_date"":""2024-02-14T18:48:07.000Z"",""reply_user"":""dr.███een███rar███""}]",,,https://www.instagram.com/p/C3USlQFNfu7,dr.███een███rar███,1.80151E+16,3.30235E+18,Positive,Positive
https://www.instagram.com/vamosparaisrael,hel███ari███80,https://www.instagram.com/heliofarias680,2024-05-08T19:18:44.000Z,"Eu já tive esse privilégio de me batizar no Rio Jordão,  numa caravana com esse pessoal aí!!! 
Parabéns Ernesto e sua equipe pelo profissionalismo!!👏👏👏 Hélio de Curitiba.",1,1,"[{""likes_number"":0,""reply"":""@heliofarias680 foi um privilégio pra nós ter vcs com a gente em Israel. Realmente foi uma viagem incrível 😍🙌 Saudades de vcs 🥹🇧🇷🇮🇱"",""reply_date"":""2024-05-08T19:28:55.000Z"",""reply_user"":""vam███ara███ael███""}]",,,https://www.instagram.com/p/C6tj6TDu99Y,vam███ara███ael███,1.83482E+16,3.3635E+18,Negative,Neutral
https://www.instagram.com/rinsakaviation,iro███rds███c,https://www.instagram.com/ironbirds_yec,2024-06-28T05:08:05.000Z,nice,1,1,"[{""likes_number"":0,""reply"":""@ironbirds_yec Thanks Uncle Yeo! I'll see you when I come back to SG."",""reply_date"":""2024-06-28T05:51:27.000Z"",""reply_user"":""rin███avi███on""}]",,,https://www.instagram.com/p/C8t2XpTyxtE,rin███avi███on,1.80573E+16,3.39961E+18,Positive,Positive
https://www.instagram.com/rinsakaviation,fly███hed███,https://www.instagram.com/flytothedawn,2024-06-27T12:09:05.000Z,Sharppppppp,1,1,"[{""likes_number"":0,""reply"":""@flytothedawn Thank you!"",""reply_date"":""2024-06-27T23:27:40.000Z"",""reply_user"":""rin███avi███on""}]",,,https://www.instagram.com/p/C8t2XpTyxtE,rin███avi███on,1.80632E+16,3.39961E+18,Neutral,Neutral
https://www.instagram.com/raynia_r,wel███t.s███io,https://www.instagram.com/welight.studio,2021-05-26T09:00:29.000Z,👏👏👏 yes !,1,1,"[{""likes_number"":1,""reply"":""@welight.studio 🙌🙌"",""reply_date"":""2021-05-26T10:19:52.000Z"",""reply_user"":""ray███_r""}]",,,https://www.instagram.com/p/CPVD8UGsEyi,ray███_r,1.79843E+16,2.58199E+18,Positive,Neutral
https://www.instagram.com/dr.may_almanasra,zak███lou███i,https://www.instagram.com/zakia.lounici,2022-03-17T21:37:09.000Z,ذات فقد 😔,1,1,"[{""likes_number"":1,""reply"":""@zakia.lounici 🖤📖✨"",""reply_date"":""2022-03-18T06:27:53.000Z"",""reply_user"":""dr.███_al███asr███""}]",,,https://www.instagram.com/p/Ca46wLcrCxA,dr.███_al███asr███,1.82109E+16,2.79024E+18,Neutral,Neutral
https://www.instagram.com/dinaali.jo88,tot███8,https://www.instagram.com/toty098,2024-08-08T18:53:06.000Z,❤️❤️❤️❤️❤️,1,1,"[{""likes_number"":0,""reply"":""@toty098 ❤️❤️❤️❤️"",""reply_date"":""2024-08-08T19:14:52.000Z"",""reply_user"":""din███i.j███""}]",,,https://www.instagram.com/p/C-a1t8jMsgB,din███i.j███,1.80204E+16,3.43029E+18,Neutral,Neutral
https://www.instagram.com/reemm.ela,nou███oun███,https://www.instagram.com/noun.noun,2024-01-27T17:40:50.000Z,I want to visit this museum in Srping 😊,1,1,"[{""likes_number"":0,""reply"":""@noun.noun Noted🤝"",""reply_date"":""2024-01-27T19:19:09.000Z"",""reply_user"":""ree███ela███""}]",,,https://www.instagram.com/p/C2nJ9eds5c3,ree███ela███,1.78437E+16,3.28964E+18,Positive,Neutral
https://www.instagram.com/dr.ak_photography,han███ukh███a,https://www.instagram.com/haniabukhadra,2024-08-22T21:54:22.000Z,🔥🔥🔥,1,1,"[{""likes_number"":0,""reply"":""@haniabukhadra 😍🙌❤️"",""reply_date"":""2024-08-23T06:12:14.000Z"",""reply_user"":""dr.███pho███rap███""}]",,,https://www.instagram.com/p/C-7Zra_ufrR,dr.███pho███rap███,1.81069E+16,3.43946E+18,Neutral,Neutral
https://www.instagram.com/zaidmushaki,hus███.ha███din███,https://www.instagram.com/hussam.haddadinhh,2024-06-24T19:41:30.000Z,👏🔥❤️,1,1,"[{""likes_number"":0,""reply"":""@hussam.haddadinhh ❤❤❤"",""reply_date"":""2024-06-24T19:41:47.000Z"",""reply_user"":""zai███sha███""}]",,,https://www.instagram.com/p/C8meKVqtcOj,zai███sha███,1.78471E+16,3.39754E+18,Neutral,Neutral
https://www.instagram.com/medthreadscrubs,ran███oal███er,https://www.instagram.com/ranaaboalshaer,2023-08-26T18:12:58.000Z,ابداع 🩵🩵🩵🩵,1,1,"[{""likes_number"":0,""reply"":""@ranaaboalshaer 🩵🩵🩵 Thank u our great customer"",""reply_date"":""2023-08-26T18:30:11.000Z"",""reply_user"":""med███ead███ubs███""}]",,,https://www.instagram.com/p/CwataMAM6_Z,med███ead███ubs███,1.79732E+16,3.17805E+18,Neutral,Neutral
https://www.instagram.com/sajedasalamh.photography,kan███ina███dle███,https://www.instagram.com/kandelinacandle,2024-08-16T08:27:19.000Z,ابدعتي,1,1,"[{""likes_number"":0,""reply"":""@kandelinacandle 🔥🔥🔥"",""reply_date"":""2024-08-16T10:35:50.000Z"",""reply_user"":""saj███sal███.ph█████████""}]",,,https://www.instagram.com/p/C-p43ekMGeG,saj███sal███.ph█████████,1.83339E+16,3.43453E+18,Neutral,Neutral
https://www.instagram.com/shadesb_photos,_r_███ha_███,https://www.instagram.com/_r_ni.ha_m,2021-08-25T15:53:41.000Z,"Amman ist like my second hometown, when I was little i used to spend every summer there. So your pictures made me wanna go to my jdi and teta immediately.  Your work is incredible, don't let anybody tell you otherwise!! 😍🥰✨",1,1,"[{""likes_number"":1,""reply"":""@_r_ni.ha_m I'm really happy to hear that thank you!"",""reply_date"":""2021-08-25T19:30:27.000Z"",""reply_user"":""sha███b_p███os""}]",,,https://www.instagram.com/p/CS-MeIbM_oE,sha███b_p███os,1.79863E+16,2.64761E+18,Positive,Positive
https://www.instagram.com/trio_jo,tas███rco███ng,https://www.instagram.com/tasaforcooking,2024-02-16T06:45:22.000Z,عاشت الايادي المبدعة تجنن .. فعلا و ريحة البيت لا توصف,1,1,"[{""likes_number"":1,""reply"":""@tasaforcooking \nوايديكي يا رب 😍 يسعدك ربي"",""reply_date"":""2024-02-16T15:15:30.000Z"",""reply_user"":""tri███o""}]",,,https://www.instagram.com/p/C3X32xbtu0T,tri███o,1.81212E+16,3.30335E+18,Neutral,Neutral
https://www.instagram.com/ray_battuta,nah███107███,https://www.instagram.com/nahra1107,2024-06-11T15:51:46.000Z,Magnifique!,1,1,"[{""likes_number"":0,""reply"":""@nahra1107 🙏"",""reply_date"":""2024-06-11T15:58:52.000Z"",""reply_user"":""ray███ttu███""}]",,,https://www.instagram.com/p/C8FK8McoHJS,ray███ttu███,1.83391E+16,3.38816E+18,Neutral,Neutral
https://www.instagram.com/jyotsnamohan_,nih███kam███n_2███,https://www.instagram.com/niharikamohan_20,2023-04-28T13:52:27.000Z,Awesome holiday🥂,1,1,"[{""likes_number"":2,""reply"":""@niharikamohan_20 it truly was❤️"",""reply_date"":""2023-04-28T14:35:07.000Z"",""reply_user"":""jyo███amo███_""}]",,,https://www.instagram.com/p/CrlMX-uotw3,jyo███amo███_,1.79928E+16,3.09093E+18,Positive,Positive
https://www.instagram.com/kelanikhaled,mun███r88███,https://www.instagram.com/muntasr88,2024-02-17T17:38:04.000Z,كل توفيق,3,1,"[{""likes_number"":0,""reply"":""@muntasr88  صباح الخير !\nأود أن أكون صديقك من فضلك؛ أعطني هذه الفرصة. شكرًا لك مقدمًا ونتطلع إلى سماع صوتك قريبًا جدًا، سيدي العظيم."",""reply_date"":""2024-02-27T13:24:39.000Z"",""reply_user"":""eli███cer███_ca█████████""}]",,,https://www.instagram.com/p/C3dLL6MMVOg,kel███kha███,1.8036E+16,3.30485E+18,Neutral,Neutral
https://www.instagram.com/_sree_jith,san███_na███an_███,https://www.instagram.com/sanjay_natesan_,2024-10-03T17:44:50.000Z,എല്ലാം അങ്ങ് പറയുന്നത് പോലെ 🖤,1,1,"[{""likes_number"":1,""reply"":""@sanjay_natesan_ Athey, athey, athey, athey. I will lead you to Paradise!"",""reply_date"":""2024-10-04T04:52:18.000Z"",""reply_user"":""_sr███jit███""}]",,,https://www.instagram.com/p/DAqxlzcyNKM,_sr███jit███,1.8041E+16,3.4708E+18,Neutral,Neutral
https://www.instagram.com/chainofhopeuk,ela███mar███boo██████,https://www.instagram.com/elainemartinboothe,2024-03-24T17:32:35.000Z,"Thanks Dr Little 👏You are serving the Master very well 🔥in your Calling, and back home in Jamaica, 🇯🇲we are so very grateful proud of you.  Unlimited blessings 🙏🙏to the entire Team 👏",1,1,"[{""likes_number"":0,""reply"":""@elainemartinboothe ❤"",""reply_date"":""2024-03-25T11:02:03.000Z"",""reply_user"":""cha███fho███k""}]",,,https://www.instagram.com/p/C4p48v-NMn0,cha███fho███k,1.7861E+16,3.32644E+18,Positive,Positive
https://www.instagram.com/ilanifer,rin███nne███,https://www.instagram.com/rinabinness,2022-07-16T15:52:24.000Z,צילום נפלא ❤️,1,1,"[{""likes_number"":0,""reply"":""@rinabinness שמח שאהבת רינה, שבוע טוב ❤️"",""reply_date"":""2022-07-16T17:47:15.000Z"",""reply_user"":""ila███er""}]",,,https://www.instagram.com/p/Ce5sPvdoefN,ila███er,1.78819E+16,2.86251E+18,Neutral,Neutral
https://www.instagram.com/bowtiesandbonesblog,sah███aso███,https://www.instagram.com/sahilwason,2024-07-27T03:23:23.000Z,My screen is burning when I play this 🔥🔥🔥🔥,1,1,"[{""likes_number"":1,""reply"":""@sahilwason heating issues on iPhone 😂"",""reply_date"":""2024-07-27T06:26:22.000Z"",""reply_user"":""bow███san███nes██████""}]",,,https://www.instagram.com/p/C94tWzjSlEr,bow███san███nes██████,1.7985E+16,3.42068E+18,Positive,Neutral
https://www.instagram.com/dr_areen_failat,mla███0_2███,https://www.instagram.com/mlak_20_24,2020-03-28T12:33:38.000Z,كم المدة الي بنقدر نستخدمه فيها بعد خلطه بالماء ؟؟ ساعات معدوده ام تبقى فعاليته  لعدة ايام؟؟,1,1,"[{""likes_number"":2,""reply"":""@a_alquds22 الافضل استخدامه خلال ٢٤ ساعة"",""reply_date"":""2020-03-28T12:38:59.000Z"",""reply_user"":""dr_███en_███lat███""}]",,,https://www.instagram.com/p/B9wNzELlr3H,dr_███en_███lat███,1.79458E+16,2.26537E+18,Neutral,Neutral
https://www.instagram.com/dr_areen_failat,h.e███ati███,https://www.instagram.com/h.elkhatib85,2020-03-28T12:12:53.000Z,طيب بعدين نزيله من ع الاسطح زي الارضيات ولا خليه عادي بحسه مش بيروح,1,1,"[{""likes_number"":1,""reply"":""@h.elkhatib85 لازم تمسحيه بعد ١٠دقايق"",""reply_date"":""2020-03-28T14:42:09.000Z"",""reply_user"":""dr_███en_███lat███""}]",,,https://www.instagram.com/p/B9wNzELlr3H,dr_███en_███lat███,1.80622E+16,2.26537E+18,Neutral,Neutral
https://www.instagram.com/nyomansuparta97,tan███g22███,https://www.instagram.com/tanjung22,2024-09-17T06:41:58.000Z,Biar menarik perhatian dok😂😂😂,1,1,"[{""likes_number"":0,""reply"":""@tanjung22 haha"",""reply_date"":""2024-09-17T06:42:50.000Z"",""reply_user"":""nyo███sup███a97███""}]",,,https://www.instagram.com/p/C9rZK4CJTFy,nyo███sup███a97███,1.81977E+16,3.41694E+18,Neutral,Neutral
